NAME,CPU %,MEM USAGE / LIMIT / MEM %,NET I/O,BLOCK I/O,STATUS,Date/Time
platform-nginx-1,0.02%,105.7MiB / 1.946GiB / 5.30%,125MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:06:36.515386
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90MB / 166MB,154MB / 385kB,Up,2023-10-18 04:06:36.515386
platform-pgadmin-1,0.08%,117MiB / 1.946GiB / 5.87%,53.9kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:06:36.515386
platform-dps-1,0.01%,39.57MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.3MB,Up,2023-10-18 04:06:36.515386
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.6MB / 82.5MB,104MB / 1.38GB,Up,2023-10-18 04:06:36.515386
ipsec-vpn-server,0.00%,9.348MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:06:36.515386
platform-nginx-1,0.02%,105.7MiB / 1.946GiB / 5.30%,125MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:08:29.252043
odoo,0.04%,255.5MiB / 1.946GiB / 12.82%,90.1MB / 166MB,154MB / 385kB,Up,2023-10-18 04:08:29.252043
platform-pgadmin-1,0.05%,117MiB / 1.946GiB / 5.87%,53.9kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:08:29.252043
platform-dps-1,0.02%,39.57MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.3MB,Up,2023-10-18 04:08:29.252043
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.6MB / 82.5MB,104MB / 1.38GB,Up,2023-10-18 04:08:29.252043
ipsec-vpn-server,0.00%,9.641MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:08:29.252043
platform-nginx-1,0.02%,105.7MiB / 1.946GiB / 5.31%,125MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:09:24.718168
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.1MB / 166MB,154MB / 385kB,Up,2023-10-18 04:09:24.718168
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,53.9kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:09:24.718168
platform-dps-1,0.01%,39.58MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.3MB,Up,2023-10-18 04:09:24.718168
postgres,0.01%,140.6MiB / 1.946GiB / 7.05%,67.6MB / 82.5MB,104MB / 1.38GB,Up,2023-10-18 04:09:24.718168
ipsec-vpn-server,0.00%,9.676MiB / 1.946GiB / 0.49%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:09:24.718168
platform-nginx-1,0.02%,105.9MiB / 1.946GiB / 5.32%,125MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:16:05.407896
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.1MB / 166MB,154MB / 385kB,Up,2023-10-18 04:16:05.407896
platform-pgadmin-1,0.03%,117MiB / 1.946GiB / 5.87%,53.9kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:16:05.407896
platform-dps-1,0.01%,39.58MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.4MB,Up,2023-10-18 04:16:05.407896
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.6MB / 82.6MB,104MB / 1.39GB,Up,2023-10-18 04:16:05.407896
ipsec-vpn-server,0.00%,10MiB / 1.946GiB / 0.50%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:16:05.407896
platform-nginx-1,0.02%,105.9MiB / 1.946GiB / 5.32%,125MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:16:36.515049
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.1MB / 166MB,154MB / 385kB,Up,2023-10-18 04:16:36.515049
platform-pgadmin-1,0.07%,117MiB / 1.946GiB / 5.87%,53.9kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:16:36.515049
platform-dps-1,0.01%,39.58MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.4MB,Up,2023-10-18 04:16:36.515049
postgres,0.01%,140.6MiB / 1.946GiB / 7.05%,67.6MB / 82.6MB,104MB / 1.39GB,Up,2023-10-18 04:16:36.515049
ipsec-vpn-server,0.00%,9.328MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:16:36.515049
platform-nginx-1,0.02%,106MiB / 1.946GiB / 5.32%,125MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:18:29.251821
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.2MB / 166MB,154MB / 385kB,Up,2023-10-18 04:18:29.251821
platform-pgadmin-1,0.03%,117MiB / 1.946GiB / 5.87%,53.9kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:18:29.251821
platform-dps-1,0.02%,39.58MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.5MB,Up,2023-10-18 04:18:29.251821
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.7MB / 82.6MB,104MB / 1.39GB,Up,2023-10-18 04:18:29.251821
ipsec-vpn-server,0.00%,9.645MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:18:29.251821
platform-nginx-1,0.02%,106MiB / 1.946GiB / 5.32%,125MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:19:24.718103
odoo,0.03%,255.5MiB / 1.946GiB / 12.82%,90.2MB / 166MB,154MB / 385kB,Up,2023-10-18 04:19:24.718103
platform-pgadmin-1,0.03%,117MiB / 1.946GiB / 5.87%,53.9kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:19:24.718103
platform-dps-1,0.01%,39.58MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.5MB,Up,2023-10-18 04:19:24.718103
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.7MB / 82.6MB,104MB / 1.39GB,Up,2023-10-18 04:19:24.718103
ipsec-vpn-server,0.00%,9.656MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:19:24.718103
platform-nginx-1,0.03%,106.2MiB / 1.946GiB / 5.33%,125MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:26:05.408376
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.2MB / 166MB,154MB / 385kB,Up,2023-10-18 04:26:05.408376
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,53.9kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:26:05.408376
platform-dps-1,0.01%,39.59MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.5MB,Up,2023-10-18 04:26:05.408376
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.7MB / 82.6MB,104MB / 1.39GB,Up,2023-10-18 04:26:05.408376
ipsec-vpn-server,0.00%,10.01MiB / 1.946GiB / 0.50%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:26:05.408376
platform-nginx-1,0.02%,106.2MiB / 1.946GiB / 5.33%,125MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:26:36.515573
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.2MB / 166MB,154MB / 385kB,Up,2023-10-18 04:26:36.515573
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,53.9kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:26:36.515573
platform-dps-1,0.02%,39.59MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.5MB,Up,2023-10-18 04:26:36.515573
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.7MB / 82.6MB,104MB / 1.39GB,Up,2023-10-18 04:26:36.515573
ipsec-vpn-server,0.00%,9.352MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:26:36.515573
platform-nginx-1,0.02%,106.3MiB / 1.946GiB / 5.33%,125MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:28:29.252580
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.2MB / 166MB,154MB / 385kB,Up,2023-10-18 04:28:29.252580
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,53.9kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:28:29.252580
platform-dps-1,0.02%,39.59MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.6MB,Up,2023-10-18 04:28:29.252580
postgres,0.01%,140.6MiB / 1.946GiB / 7.05%,67.7MB / 82.7MB,104MB / 1.39GB,Up,2023-10-18 04:28:29.252580
ipsec-vpn-server,0.00%,9.652MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:28:29.252580
platform-nginx-1,0.02%,106.3MiB / 1.946GiB / 5.33%,125MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:29:24.718117
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.2MB / 166MB,154MB / 385kB,Up,2023-10-18 04:29:24.718117
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,53.9kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:29:24.718117
platform-dps-1,0.01%,39.59MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.6MB,Up,2023-10-18 04:29:24.718117
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.7MB / 82.7MB,104MB / 1.39GB,Up,2023-10-18 04:29:24.718117
ipsec-vpn-server,0.00%,9.648MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:29:24.718117
platform-nginx-1,0.02%,107.8MiB / 1.946GiB / 5.41%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:36:05.407619
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.3MB / 166MB,154MB / 385kB,Up,2023-10-18 04:36:05.407619
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,54kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:36:05.407619
platform-dps-1,0.01%,39.59MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.7MB,Up,2023-10-18 04:36:05.407619
postgres,0.01%,140.6MiB / 1.946GiB / 7.05%,67.8MB / 82.7MB,104MB / 1.39GB,Up,2023-10-18 04:36:05.407619
ipsec-vpn-server,0.00%,10.04MiB / 1.946GiB / 0.50%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:36:05.407619
platform-nginx-1,0.02%,107.8MiB / 1.946GiB / 5.41%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:36:36.515285
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.3MB / 166MB,154MB / 385kB,Up,2023-10-18 04:36:36.515285
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,54kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:36:36.515285
platform-dps-1,0.01%,39.59MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.7MB,Up,2023-10-18 04:36:36.515285
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.8MB / 82.7MB,104MB / 1.39GB,Up,2023-10-18 04:36:36.515285
ipsec-vpn-server,0.00%,9.359MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:36:36.515285
platform-nginx-1,0.02%,107.9MiB / 1.946GiB / 5.41%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:38:29.252316
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.3MB / 166MB,154MB / 385kB,Up,2023-10-18 04:38:29.252316
platform-pgadmin-1,0.06%,117MiB / 1.946GiB / 5.87%,54kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:38:29.252316
platform-dps-1,0.02%,39.59MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.7MB,Up,2023-10-18 04:38:29.252316
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.8MB / 82.7MB,104MB / 1.39GB,Up,2023-10-18 04:38:29.252316
ipsec-vpn-server,0.00%,9.68MiB / 1.946GiB / 0.49%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:38:29.252316
platform-nginx-1,0.02%,107.9MiB / 1.946GiB / 5.41%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:39:24.718020
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.3MB / 166MB,154MB / 385kB,Up,2023-10-18 04:39:24.718020
platform-pgadmin-1,0.05%,117MiB / 1.946GiB / 5.87%,54kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:39:24.718020
platform-dps-1,0.01%,39.59MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.7MB,Up,2023-10-18 04:39:24.718020
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.8MB / 82.7MB,104MB / 1.39GB,Up,2023-10-18 04:39:24.718020
ipsec-vpn-server,0.00%,9.66MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:39:24.718020
platform-nginx-1,0.02%,107.2MiB / 1.946GiB / 5.38%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:46:05.407875
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.3MB / 166MB,154MB / 385kB,Up,2023-10-18 04:46:05.407875
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,54kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:46:05.407875
platform-dps-1,0.01%,39.6MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.8MB,Up,2023-10-18 04:46:05.407875
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.8MB / 82.7MB,104MB / 1.39GB,Up,2023-10-18 04:46:05.407875
ipsec-vpn-server,0.00%,9.992MiB / 1.946GiB / 0.50%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:46:05.407875
platform-nginx-1,0.02%,107.2MiB / 1.946GiB / 5.38%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:46:36.515697
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.3MB / 166MB,154MB / 385kB,Up,2023-10-18 04:46:36.515697
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,54kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:46:36.515697
platform-dps-1,0.01%,39.6MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.8MB,Up,2023-10-18 04:46:36.515697
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.8MB / 82.7MB,104MB / 1.39GB,Up,2023-10-18 04:46:36.515697
ipsec-vpn-server,0.00%,9.359MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:46:36.515697
platform-nginx-1,0.02%,107.3MiB / 1.946GiB / 5.38%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:48:29.252555
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.3MB / 167MB,154MB / 385kB,Up,2023-10-18 04:48:29.252555
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,54.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:48:29.252555
platform-dps-1,0.02%,39.6MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.8MB,Up,2023-10-18 04:48:29.252555
postgres,0.01%,140.6MiB / 1.946GiB / 7.05%,67.8MB / 82.7MB,104MB / 1.4GB,Up,2023-10-18 04:48:29.252555
ipsec-vpn-server,0.00%,9.645MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:48:29.252555
platform-nginx-1,0.02%,107.3MiB / 1.946GiB / 5.39%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:49:24.717997
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.3MB / 167MB,154MB / 385kB,Up,2023-10-18 04:49:24.717997
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,54.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:49:24.717997
platform-dps-1,0.01%,39.6MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.8MB,Up,2023-10-18 04:49:24.717997
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.8MB / 82.7MB,104MB / 1.4GB,Up,2023-10-18 04:49:24.717997
ipsec-vpn-server,0.00%,9.648MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:49:24.717997
platform-nginx-1,0.02%,107.5MiB / 1.946GiB / 5.39%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:56:05.407549
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.4MB / 167MB,154MB / 385kB,Up,2023-10-18 04:56:05.407549
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,54.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:56:05.407549
platform-dps-1,0.01%,39.6MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.9MB,Up,2023-10-18 04:56:05.407549
postgres,0.01%,140.6MiB / 1.946GiB / 7.05%,67.9MB / 82.8MB,104MB / 1.4GB,Up,2023-10-18 04:56:05.407549
ipsec-vpn-server,0.00%,9.957MiB / 1.946GiB / 0.50%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:56:05.407549
platform-nginx-1,0.02%,107.5MiB / 1.946GiB / 5.40%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:56:36.515255
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.4MB / 167MB,154MB / 385kB,Up,2023-10-18 04:56:36.515255
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,54.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:56:36.515255
platform-dps-1,0.01%,39.6MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.9MB,Up,2023-10-18 04:56:36.515255
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.9MB / 82.8MB,104MB / 1.4GB,Up,2023-10-18 04:56:36.515255
ipsec-vpn-server,0.00%,9.328MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:56:36.515255
platform-nginx-1,0.03%,107.6MiB / 1.946GiB / 5.40%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:58:29.252424
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.4MB / 167MB,154MB / 385kB,Up,2023-10-18 04:58:29.252424
platform-pgadmin-1,0.05%,117MiB / 1.946GiB / 5.87%,54.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:58:29.252424
platform-dps-1,0.02%,39.61MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 57.9MB,Up,2023-10-18 04:58:29.252424
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.9MB / 82.8MB,104MB / 1.4GB,Up,2023-10-18 04:58:29.252424
ipsec-vpn-server,0.08%,9.336MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:58:29.252424
platform-nginx-1,0.02%,107.6MiB / 1.946GiB / 5.40%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 04:59:24.717915
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.4MB / 167MB,154MB / 385kB,Up,2023-10-18 04:59:24.717915
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,54.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 04:59:24.717915
platform-dps-1,0.01%,39.61MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 58MB,Up,2023-10-18 04:59:24.717915
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.9MB / 82.8MB,104MB / 1.4GB,Up,2023-10-18 04:59:24.717915
ipsec-vpn-server,0.00%,9.652MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 04:59:24.717915
platform-nginx-1,0.02%,107.8MiB / 1.946GiB / 5.41%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 05:06:05.408231
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.4MB / 167MB,154MB / 385kB,Up,2023-10-18 05:06:05.408231
platform-pgadmin-1,0.05%,117MiB / 1.946GiB / 5.87%,54.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 05:06:05.408231
platform-dps-1,0.01%,39.61MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 58MB,Up,2023-10-18 05:06:05.408231
postgres,0.01%,140.6MiB / 1.946GiB / 7.05%,67.9MB / 82.8MB,104MB / 1.4GB,Up,2023-10-18 05:06:05.408231
ipsec-vpn-server,0.00%,10MiB / 1.946GiB / 0.50%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 05:06:05.408231
platform-nginx-1,0.03%,107.8MiB / 1.946GiB / 5.41%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 05:06:36.518875
odoo,0.18%,255.5MiB / 1.946GiB / 12.82%,90.4MB / 167MB,154MB / 385kB,Up,2023-10-18 05:06:36.518875
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,54.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 05:06:36.518875
platform-dps-1,0.01%,39.61MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 58MB,Up,2023-10-18 05:06:36.518875
postgres,0.21%,140.6MiB / 1.946GiB / 7.05%,67.9MB / 82.8MB,104MB / 1.4GB,Up,2023-10-18 05:06:36.518875
ipsec-vpn-server,0.00%,9.355MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 05:06:36.518875
platform-nginx-1,0.03%,107.9MiB / 1.946GiB / 5.41%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 05:08:29.252164
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.4MB / 167MB,154MB / 385kB,Up,2023-10-18 05:08:29.252164
platform-pgadmin-1,0.05%,117MiB / 1.946GiB / 5.87%,54.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 05:08:29.252164
platform-dps-1,0.02%,39.61MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 58.1MB,Up,2023-10-18 05:08:29.252164
postgres,0.03%,140.6MiB / 1.946GiB / 7.05%,67.9MB / 82.8MB,104MB / 1.4GB,Up,2023-10-18 05:08:29.252164
ipsec-vpn-server,0.09%,9.328MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 05:08:29.252164
platform-nginx-1,0.03%,107.9MiB / 1.946GiB / 5.41%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 05:09:24.717766
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.4MB / 167MB,154MB / 385kB,Up,2023-10-18 05:09:24.717766
platform-pgadmin-1,0.03%,117MiB / 1.946GiB / 5.87%,54.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 05:09:24.717766
platform-dps-1,0.01%,39.61MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 58.1MB,Up,2023-10-18 05:09:24.717766
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,67.9MB / 82.8MB,104MB / 1.4GB,Up,2023-10-18 05:09:24.717766
ipsec-vpn-server,0.00%,9.641MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 05:09:24.717766
platform-nginx-1,0.02%,107.1MiB / 1.946GiB / 5.37%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 05:16:05.408052
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.5MB / 167MB,154MB / 385kB,Up,2023-10-18 05:16:05.408052
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,54.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 05:16:05.408052
platform-dps-1,0.01%,39.61MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 58.2MB,Up,2023-10-18 05:16:05.408052
postgres,0.01%,140.6MiB / 1.946GiB / 7.05%,67.9MB / 82.9MB,104MB / 1.4GB,Up,2023-10-18 05:16:05.408052
ipsec-vpn-server,0.00%,9.984MiB / 1.946GiB / 0.50%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 05:16:05.408052
platform-nginx-1,0.02%,107.1MiB / 1.946GiB / 5.37%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 05:16:36.515329
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.5MB / 167MB,154MB / 385kB,Up,2023-10-18 05:16:36.515329
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,54.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 05:16:36.515329
platform-dps-1,0.01%,39.61MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 58.2MB,Up,2023-10-18 05:16:36.515329
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,68MB / 82.9MB,104MB / 1.4GB,Up,2023-10-18 05:16:36.515329
ipsec-vpn-server,0.00%,9.344MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 05:16:36.515329
platform-nginx-1,0.02%,107.2MiB / 1.946GiB / 5.38%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 05:18:29.251974
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,90.5MB / 167MB,154MB / 385kB,Up,2023-10-18 05:18:29.251974
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,54.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 05:18:29.251974
platform-dps-1,0.02%,39.61MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 58.2MB,Up,2023-10-18 05:18:29.251974
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,68MB / 82.9MB,104MB / 1.4GB,Up,2023-10-18 05:18:29.251974
ipsec-vpn-server,0.08%,9.332MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-18 05:18:29.251974
platform-nginx-1,0.02%,107.2MiB / 1.946GiB / 5.38%,127MB / 103MB,94.1MB / 58.6MB,Up,2023-10-18 05:19:24.718174
odoo,0.03%,255.5MiB / 1.946GiB / 12.82%,90.5MB / 167MB,154MB / 385kB,Up,2023-10-18 05:19:24.718174
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,54.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-18 05:19:24.718174
platform-dps-1,0.01%,39.62MiB / 1.946GiB / 1.99%,1.19MB / 1.2MB,34MB / 58.2MB,Up,2023-10-18 05:19:24.718174
postgres,0.00%,140.6MiB / 1.946GiB / 7.05%,68MB / 82.9MB,104MB / 1.4GB,Up,2023-10-18 05:19:24.718174
